date,ticker,quarter,year,period_start,period_end,close,volume,eps,rev,GS,JPM,MS
2022-08-04,MSFT,Q3,2022,2022-07-01,2022-09-30,283.9860325202551,3797142,0.69,146.6,,,Hold
2022-08-05,MSFT,Q3,2022,2022-07-01,2022-09-30,284.9641659373497,1781537,0.69,146.6,,,Hold
2022-08-08,MSFT,Q3,2022,2022-07-01,2022-09-30,286.61273401815436,2733002,0.69,146.6,,,Hold
2022-08-09,MSFT,Q3,2022,2022-07-01,2022-09-30,291.1678045861565,3014330,0.69,146.6,,,Hold
2022-08-10,MSFT,Q3,2022,2022-07-01,2022-09-30,293.4578249922813,1094756,0.69,146.6,,,Hold
2022-08-11,MSFT,Q3,2022,2022-07-01,2022-09-30,291.6938851582891,2918634,0.69,146.6,,,Hold
2022-08-12,MSFT,Q3,2022,2022-07-01,2022-09-30,286.8579110506408,3413509,0.69,146.6,,,Hold
2022-08-15,MSFT,Q3,2022,2022-07-01,2022-09-30,288.43541072875666,4453717,0.69,146.6,,,Hold
2022-08-16,MSFT,Q3,2022,2022-07-01,2022-09-30,287.7997458179355,1227041,0.69,146.6,,,Hold
2022-08-17,MSFT,Q3,2022,2022-07-01,2022-09-30,289.28512609086175,2021088,0.69,146.6,,,Hold
2022-08-18,MSFT,Q3,2022,2022-07-01,2022-09-30,290.2178388666336,3060907,0.69,146.6,,,Hold
2022-08-19,MSFT,Q3,2022,2022-07-01,2022-09-30,290.26684321214225,3875742,0.69,146.6,,,Hold
2022-08-22,MSFT,Q3,2022,2022-07-01,2022-09-30,286.6169253647002,2185505,0.69,146.6,,,Hold
2022-08-23,MSFT,Q3,2022,2022-07-01,2022-09-30,285.270982233582,2707496,0.69,146.6,,,Hold
2022-08-24,MSFT,Q3,2022,2022-07-01,2022-09-30,285.9008564943365,4408778,0.69,146.6,,,Hold
2022-08-25,MSFT,Q3,2022,2022-07-01,2022-09-30,284.2772665494505,3976636,0.69,146.6,,,Hold
2022-08-26,MSFT,Q3,2022,2022-07-01,2022-09-30,285.7401377095521,1188361,0.69,146.6,,,Hold
2022-08-29,MSFT,Q3,2022,2022-07-01,2022-09-30,288.9689324087681,2450117,0.69,146.6,,,Hold
2022-08-30,MSFT,Q3,2022,2022-07-01,2022-09-30,285.4745027689458,2801427,0.69,146.6,,,Hold
2022-08-31,MSFT,Q3,2022,2022-07-01,2022-09-30,286.56536248083637,1214298,0.69,146.6,,,Hold
2022-09-01,MSFT,Q3,2022,2022-07-01,2022-09-30,283.9133882411044,2283340,0.69,146.6,,,Hold
2022-09-02,MSFT,Q3,2022,2022-07-01,2022-09-30,286.5388421038871,4485380,0.69,146.6,,,Hold
2022-09-05,MSFT,Q3,2022,2022-07-01,2022-09-30,284.2172122238944,4871914,0.69,146.6,,,Hold
2022-09-06,MSFT,Q3,2022,2022-07-01,2022-09-30,287.045357502599,2623937,0.69,146.6,,,Hold
2022-09-07,MSFT,Q3,2022,2022-07-01,2022-09-30,286.5452621936872,3409946,0.69,146.6,,,Hold
2022-09-08,MSFT,Q3,2022,2022-07-01,2022-09-30,279.782317708639,2566950,0.69,146.6,,,Hold
2022-09-09,MSFT,Q3,2022,2022-07-01,2022-09-30,285.52816410531295,2157869,0.69,146.6,,,Hold
2022-09-12,MSFT,Q3,2022,2022-07-01,2022-09-30,287.7484922370671,3050241,0.69,146.6,,,Hold
2022-09-13,MSFT,Q3,2022,2022-07-01,2022-09-30,288.8707777020146,1438736,0.69,146.6,,,Hold
2022-09-14,MSFT,Q3,2022,2022-07-01,2022-09-30,290.9663494717687,1205782,0.69,146.6,,,Hold
2022-09-15,MSFT,Q3,2022,2022-07-01,2022-09-30,290.9687128203585,3435018,0.69,146.6,,,Hold
2022-09-16,MSFT,Q3,2022,2022-07-01,2022-09-30,291.4260784002367,2645049,0.69,146.6,,,Hold
2022-09-19,MSFT,Q3,2022,2022-07-01,2022-09-30,292.5863477166659,2744565,0.69,146.6,,,Hold
2022-09-20,MSFT,Q3,2022,2022-07-01,2022-09-30,291.34467672036027,4634274,0.69,146.6,,,Hold
2022-09-21,MSFT,Q3,2022,2022-07-01,2022-09-30,294.92413436719784,1735447,0.69,146.6,,,Hold
2022-09-22,MSFT,Q3,2022,2022-07-01,2022-09-30,298.84358770200504,2398445,0.69,146.6,,,Hold
2022-09-23,MSFT,Q3,2022,2022-07-01,2022-09-30,298.6470334159308,3878671,0.69,146.6,,,Hold
2022-09-26,MSFT,Q3,2022,2022-07-01,2022-09-30,300.03053993543534,3147910,0.69,146.6,,,Hold
2022-09-27,MSFT,Q3,2022,2022-07-01,2022-09-30,298.04039296617145,2622282,0.69,146.6,,,Hold
2022-09-28,MSFT,Q3,2022,2022-07-01,2022-09-30,301.33988145415447,3810811,0.69,146.6,,,Hold
2022-09-29,MSFT,Q3,2022,2022-07-01,2022-09-30,295.17717095911974,2557155,0.69,146.6,,,Hold
2022-09-30,MSFT,Q3,2022,2022-07-01,2022-09-30,292.2373980120719,3067702,0.69,146.6,,,Hold
2022-10-03,MSFT,Q4,2022,2022-10-01,2022-12-31,290.3273188887896,1353287,0.82,125.5,,,Hold
2022-10-04,MSFT,Q4,2022,2022-10-01,2022-12-31,289.4767933125656,2940907,0.82,125.5,,,Hold
2022-10-05,MSFT,Q4,2022,2022-10-01,2022-12-31,295.1863261564315,2720090,0.82,125.5,,,Hold
2022-10-06,MSFT,Q4,2022,2022-10-01,2022-12-31,291.1765282017318,1940845,0.82,125.5,,,Hold
2022-10-07,MSFT,Q4,2022,2022-10-01,2022-12-31,291.57947865798513,2819334,0.82,125.5,,,Hold
2022-10-10,MSFT,Q4,2022,2022-10-01,2022-12-31,293.9085535940441,3673070,0.82,125.5,,,Hold
2022-10-11,MSFT,Q4,2022,2022-10-01,2022-12-31,291.9238308258814,4419761,0.82,125.5,,,Hold
2022-10-12,MSFT,Q4,2022,2022-10-01,2022-12-31,294.26659460928414,3476293,0.82,125.5,,,Hold
2022-10-13,MSFT,Q4,2022,2022-10-01,2022-12-31,292.6811049669383,4608191,0.82,125.5,,,Hold
2022-10-14,MSFT,Q4,2022,2022-10-01,2022-12-31,293.247782721741,4146554,0.82,125.5,,,Hold
2022-10-17,MSFT,Q4,2022,2022-10-01,2022-12-31,287.7793368213513,3480017,0.82,125.5,,,Hold
2022-10-18,MSFT,Q4,2022,2022-10-01,2022-12-31,285.8852591861531,4353792,0.82,125.5,,,Hold
2022-10-19,MSFT,Q4,2022,2022-10-01,2022-12-31,283.7980387581761,2930242,0.82,125.5,,,Hold
2022-10-20,MSFT,Q4,2022,2022-10-01,2022-12-31,289.4995062729909,1804034,0.82,125.5,,,Hold
2022-10-21,MSFT,Q4,2022,2022-10-01,2022-12-31,299.34501476168555,2333780,0.82,125.5,,,Hold
2022-10-24,MSFT,Q4,2022,2022-10-01,2022-12-31,298.48685140675525,1817025,0.82,125.5,,,Hold
2022-10-25,MSFT,Q4,2022,2022-10-01,2022-12-31,299.5935976306387,2917798,0.82,125.5,,,Hold
2022-10-26,MSFT,Q4,2022,2022-10-01,2022-12-31,290.835477631674,4249480,0.82,125.5,,,Hold
2022-10-27,MSFT,Q4,2022,2022-10-01,2022-12-31,287.04804665018014,2883018,0.82,125.5,,,Hold
2022-10-28,MSFT,Q4,2022,2022-10-01,2022-12-31,283.0119597537913,1928807,0.82,125.5,,,Hold
2022-10-31,MSFT,Q4,2022,2022-10-01,2022-12-31,284.43043194908375,4945098,0.82,125.5,,,Hold
2022-11-01,MSFT,Q4,2022,2022-10-01,2022-12-31,282.01024156737935,2878633,0.82,125.5,,,Hold
2022-11-02,MSFT,Q4,2022,2022-10-01,2022-12-31,284.95541378124807,3817630,0.82,125.5,,,Hold
2022-11-03,MSFT,Q4,2022,2022-10-01,2022-12-31,287.0302357776208,1870016,0.82,125.5,,,Hold
2022-11-04,MSFT,Q4,2022,2022-10-01,2022-12-31,285.6826240226591,3613288,0.82,125.5,,,Hold
2022-11-07,MSFT,Q4,2022,2022-10-01,2022-12-31,283.363801630274,3144276,0.82,125.5,,,Hold
2022-11-08,MSFT,Q4,2022,2022-10-01,2022-12-31,282.76902016545574,2953617,0.82,125.5,,,Hold
2022-11-09,MSFT,Q4,2022,2022-10-01,2022-12-31,288.4366719803385,4326994,0.82,125.5,,,Hold
2022-11-10,MSFT,Q4,2022,2022-10-01,2022-12-31,286.6517753664453,2488751,0.82,125.5,,,Hold
2022-11-11,MSFT,Q4,2022,2022-10-01,2022-12-31,280.6043693386319,1368951,0.82,125.5,,,Hold
2022-11-14,MSFT,Q4,2022,2022-10-01,2022-12-31,280.3423856841136,3517931,0.82,125.5,Sell,,Hold
2022-11-15,MSFT,Q4,2022,2022-10-01,2022-12-31,280.83555465187914,4031529,0.82,125.5,Sell,,Hold
2022-11-16,MSFT,Q4,2022,2022-10-01,2022-12-31,281.52805721685775,3763007,0.82,125.5,Sell,,Hold
2022-11-17,MSFT,Q4,2022,2022-10-01,2022-12-31,279.10326678222117,4862599,0.82,125.5,Sell,,Hold
2022-11-18,MSFT,Q4,2022,2022-10-01,2022-12-31,278.9780346162668,1695300,0.82,125.5,Sell,,Hold
2022-11-21,MSFT,Q4,2022,2022-10-01,2022-12-31,277.5143895570871,3417720,0.82,125.5,Sell,,Hold
2022-11-22,MSFT,Q4,2022,2022-10-01,2022-12-31,282.81697982727565,1817727,0.82,125.5,Sell,,Hold
2022-11-23,MSFT,Q4,2022,2022-10-01,2022-12-31,281.33549805993766,4439148,0.82,125.5,Sell,,Hold
2022-11-24,MSFT,Q4,2022,2022-10-01,2022-12-31,280.3663455302481,2461322,0.82,125.5,Sell,,Hold
2022-11-25,MSFT,Q4,2022,2022-10-01,2022-12-31,283.61017112193616,2036754,0.82,125.5,Sell,,Hold
2022-11-28,MSFT,Q4,2022,2022-10-01,2022-12-31,280.01352190703545,3692608,0.82,125.5,Sell,,Hold
2022-11-29,MSFT,Q4,2022,2022-10-01,2022-12-31,280.9826052944467,1413952,0.82,125.5,Sell,,Hold
2022-11-30,MSFT,Q4,2022,2022-10-01,2022-12-31,280.8585516224779,4432850,0.82,125.5,Sell,,Hold
2022-12-01,MSFT,Q4,2022,2022-10-01,2022-12-31,278.3729024938885,1577853,0.82,125.5,Sell,,Hold
2022-12-02,MSFT,Q4,2022,2022-10-01,2022-12-31,275.111419389373,2090635,0.82,125.5,Sell,,Hold
2022-12-05,MSFT,Q4,2022,2022-10-01,2022-12-31,277.39763010060483,2812704,0.82,125.5,Sell,,Hold
2022-12-06,MSFT,Q4,2022,2022-10-01,2022-12-31,279.82330090642586,2991961,0.82,125.5,Sell,,Hold
2022-12-07,MSFT,Q4,2022,2022-10-01,2022-12-31,280.690151792158,4240807,0.82,125.5,Sell,,Hold
2022-12-08,MSFT,Q4,2022,2022-10-01,2022-12-31,276.45482675530764,2121932,0.82,125.5,Sell,,Hold
2022-12-09,MSFT,Q4,2022,2022-10-01,2022-12-31,277.8252935921466,4012180,0.82,125.5,Sell,,Hold
2022-12-12,MSFT,Q4,2022,2022-10-01,2022-12-31,275.7427818372831,1367673,0.82,125.5,Sell,,Hold
2022-12-13,MSFT,Q4,2022,2022-10-01,2022-12-31,277.7858157286949,4829231,0.82,125.5,Sell,,Hold
2022-12-14,MSFT,Q4,2022,2022-10-01,2022-12-31,278.13922052771494,4580079,0.82,125.5,Sell,,Hold
2022-12-15,MSFT,Q4,2022,2022-10-01,2022-12-31,279.75747199769773,2276875,0.82,125.5,Sell,,Hold
2022-12-16,MSFT,Q4,2022,2022-10-01,2022-12-31,282.94871472815095,1132475,0.82,125.5,Sell,,Hold
2022-12-19,MSFT,Q4,2022,2022-10-01,2022-12-31,284.81062331878667,3223793,0.82,125.5,Sell,,Hold
2022-12-20,MSFT,Q4,2022,2022-10-01,2022-12-31,284.3497478543634,3122719,0.82,125.5,Sell,,Hold
2022-12-21,MSFT,Q4,2022,2022-10-01,2022-12-31,290.07614940227415,1954474,0.82,125.5,Sell,,Hold
2022-12-22,MSFT,Q4,2022,2022-10-01,2022-12-31,292.51506502108526,2579280,0.82,125.5,Sell,,Hold
2022-12-23,MSFT,Q4,2022,2022-10-01,2022-12-31,293.0096145735947,1859375,0.82,125.5,Sell,,Hold
2022-12-26,MSFT,Q4,2022,2022-10-01,2022-12-31,288.39139024182646,2967704,0.82,125.5,Sell,,Hold
2022-12-27,MSFT,Q4,2022,2022-10-01,2022-12-31,286.00680580048265,2698666,0.82,125.5,Sell,,Hold
2022-12-28,MSFT,Q4,2022,2022-10-01,2022-12-31,291.0507372688651,3322658,0.82,125.5,Sell,,Hold
2022-12-29,MSFT,Q4,2022,2022-10-01,2022-12-31,291.4895635862332,2309294,0.82,125.5,Sell,,Hold
2022-12-30,MSFT,Q4,2022,2022-10-01,2022-12-31,289.62446410416925,1739698,0.82,125.5,Sell,,Hold
2023-01-02,MSFT,Q1,2023,2023-01-01,2023-03-31,288.93516055194226,1686244,2.43,72.8,Sell,,Hold
2023-01-03,MSFT,Q1,2023,2023-01-01,2023-03-31,291.06851540026634,3459263,2.43,72.8,Sell,,Hold
2023-01-04,MSFT,Q1,2023,2023-01-01,2023-03-31,294.4101848759028,3573977,2.43,72.8,Sell,,Hold
2023-01-05,MSFT,Q1,2023,2023-01-01,2023-03-31,293.2129168590328,3415947,2.43,72.8,Sell,,Hold
2023-01-06,MSFT,Q1,2023,2023-01-01,2023-03-31,296.0553607542633,4089063,2.43,72.8,Sell,,Hold
2023-01-09,MSFT,Q1,2023,2023-01-01,2023-03-31,297.0901482361306,1866572,2.43,72.8,Sell,,Hold
2023-01-10,MSFT,Q1,2023,2023-01-01,2023-03-31,298.4632461986529,2544531,2.43,72.8,Sell,,Hold
2023-01-11,MSFT,Q1,2023,2023-01-01,2023-03-31,294.4942460042775,2214382,2.43,72.8,Sell,,Hold
2023-01-12,MSFT,Q1,2023,2023-01-01,2023-03-31,298.38812624936986,1522280,2.43,72.8,Sell,,Hold
2023-01-13,MSFT,Q1,2023,2023-01-01,2023-03-31,297.27148322838025,1040669,2.43,72.8,Sell,,Hold
2023-01-16,MSFT,Q1,2023,2023-01-01,2023-03-31,289.6113646772934,4308464,2.43,72.8,Sell,,Hold
2023-01-17,MSFT,Q1,2023,2023-01-01,2023-03-31,287.8194232089882,1503160,2.43,72.8,Sell,,Hold
2023-01-18,MSFT,Q1,2023,2023-01-01,2023-03-31,287.8957640030059,4491693,2.43,72.8,Sell,,Hold
2023-01-19,MSFT,Q1,2023,2023-01-01,2023-03-31,278.6707017865339,3809756,2.43,72.8,Sell,,Hold
2023-01-20,MSFT,Q1,2023,2023-01-01,2023-03-31,284.7299378431075,3996286,2.43,72.8,Sell,,Hold
2023-01-23,MSFT,Q1,2023,2023-01-01,2023-03-31,284.0907511979603,1653343,2.43,72.8,Sell,,Hold
2023-01-24,MSFT,Q1,2023,2023-01-01,2023-03-31,283.5483851738132,1360096,2.43,72.8,Sell,,Hold
2023-01-25,MSFT,Q1,2023,2023-01-01,2023-03-31,282.67401367195896,2862021,2.43,72.8,Sell,,Hold
2023-01-26,MSFT,Q1,2023,2023-01-01,2023-03-31,281.85371597364707,1956403,2.43,72.8,Sell,,Hold
2023-01-27,MSFT,Q1,2023,2023-01-01,2023-03-31,283.84203964000034,1227406,2.43,72.8,Sell,,Hold
2023-01-30,MSFT,Q1,2023,2023-01-01,2023-03-31,281.9788804904844,2154691,2.43,72.8,Sell,,Hold
2023-01-31,MSFT,Q1,2023,2023-01-01,2023-03-31,280.81747714284944,3316126,2.43,72.8,Sell,,Hold
2023-02-01,MSFT,Q1,2023,2023-01-01,2023-03-31,279.3780941416706,1400946,2.43,72.8,Sell,,Hold
2023-02-02,MSFT,Q1,2023,2023-01-01,2023-03-31,281.23417444737896,4278478,2.43,72.8,Sell,,Hold
2023-02-03,MSFT,Q1,2023,2023-01-01,2023-03-31,279.527414193769,3013664,2.43,72.8,Sell,,Hold
2023-02-06,MSFT,Q1,2023,2023-01-01,2023-03-31,281.36665607772295,2662254,2.43,72.8,Sell,,Hold
2023-02-07,MSFT,Q1,2023,2023-01-01,2023-03-31,287.11397343109707,3390355,2.43,72.8,Sell,,Hold
2023-02-08,MSFT,Q1,2023,2023-01-01,2023-03-31,288.8343873652487,1288352,2.43,72.8,Sell,,Hold
2023-02-09,MSFT,Q1,2023,2023-01-01,2023-03-31,288.0427432548781,3562705,2.43,72.8,Sell,,Hold
2023-02-10,MSFT,Q1,2023,2023-01-01,2023-03-31,286.1074948867081,4612668,2.43,72.8,Sell,,Hold
2023-02-13,MSFT,Q1,2023,2023-01-01,2023-03-31,285.0958679947533,3716454,2.43,72.8,Sell,,Hold
2023-02-14,MSFT,Q1,2023,2023-01-01,2023-03-31,287.63425651825304,2963081,2.43,72.8,Sell,,Hold
2023-02-15,MSFT,Q1,2023,2023-01-01,2023-03-31,292.08977254650534,1671362,2.43,72.8,Sell,,Hold
2023-02-16,MSFT,Q1,2023,2023-01-01,2023-03-31,292.0898510297923,2909985,2.43,72.8,Sell,,Hold
2023-02-17,MSFT,Q1,2023,2023-01-01,2023-03-31,291.2051185715719,1083992,2.43,72.8,Sell,,Hold
2023-02-20,MSFT,Q1,2023,2023-01-01,2023-03-31,289.5181206003072,3178011,2.43,72.8,Sell,,Hold
2023-02-21,MSFT,Q1,2023,2023-01-01,2023-03-31,292.10587785437775,3812084,2.43,72.8,Sell,,Hold
2023-02-22,MSFT,Q1,2023,2023-01-01,2023-03-31,292.0980838098307,1252975,2.43,72.8,Sell,,Hold
2023-02-23,MSFT,Q1,2023,2023-01-01,2023-03-31,296.5585284227238,2201914,2.43,72.8,Sell,,Hold
2023-02-24,MSFT,Q1,2023,2023-01-01,2023-03-31,302.7268599207623,4796346,2.43,72.8,Sell,,Hold
2023-02-27,MSFT,Q1,2023,2023-01-01,2023-03-31,301.0113431114115,4663060,2.43,72.8,Sell,,Hold
2023-02-28,MSFT,Q1,2023,2023-01-01,2023-03-31,305.6054334615672,1593166,2.43,72.8,Sell,,Hold
2023-03-01,MSFT,Q1,2023,2023-01-01,2023-03-31,306.9298462550763,3441475,2.43,72.8,Sell,,Hold
2023-03-02,MSFT,Q1,2023,2023-01-01,2023-03-31,310.6485909398425,1211610,2.43,72.8,Sell,,Hold
2023-03-03,MSFT,Q1,2023,2023-01-01,2023-03-31,307.33663607640074,4956323,2.43,72.8,Sell,,Hold
2023-03-06,MSFT,Q1,2023,2023-01-01,2023-03-31,307.97569739115,1480477,2.43,72.8,Sell,,Hold
2023-03-07,MSFT,Q1,2023,2023-01-01,2023-03-31,304.59612880239234,1202122,2.43,72.8,Sell,,Hold
2023-03-08,MSFT,Q1,2023,2023-01-01,2023-03-31,308.0778709158792,4227755,2.43,72.8,Hold,,Hold
2023-03-09,MSFT,Q1,2023,2023-01-01,2023-03-31,306.2095678484421,2441688,2.43,72.8,Hold,,Hold
2023-03-10,MSFT,Q1,2023,2023-01-01,2023-03-31,304.6033267231135,1987634,2.43,72.8,Hold,,Hold
2023-03-13,MSFT,Q1,2023,2023-01-01,2023-03-31,299.0663522299974,2868415,2.43,72.8,Hold,,Hold
2023-03-14,MSFT,Q1,2023,2023-01-01,2023-03-31,298.11322684762416,1960953,2.43,72.8,Hold,,Hold
2023-03-15,MSFT,Q1,2023,2023-01-01,2023-03-31,301.31762379305053,2032349,2.43,72.8,Hold,,Hold
2023-03-16,MSFT,Q1,2023,2023-01-01,2023-03-31,300.285510799788,4742754,2.43,72.8,Hold,,Hold
2023-03-17,MSFT,Q1,2023,2023-01-01,2023-03-31,306.77430028052146,2240541,2.43,72.8,Hold,,Hold
2023-03-20,MSFT,Q1,2023,2023-01-01,2023-03-31,306.46711886757055,4077132,2.43,72.8,Hold,,Hold
2023-03-21,MSFT,Q1,2023,2023-01-01,2023-03-31,312.12761841590515,4943540,2.43,72.8,Hold,,Hold
2023-03-22,MSFT,Q1,2023,2023-01-01,2023-03-31,308.9085214206592,1185003,2.43,72.8,Hold,,Hold
2023-03-23,MSFT,Q1,2023,2023-01-01,2023-03-31,306.91983661111385,2190424,2.43,72.8,Hold,,Hold
2023-03-24,MSFT,Q1,2023,2023-01-01,2023-03-31,307.543041535144,4698693,2.43,72.8,Hold,,Hold
2023-03-27,MSFT,Q1,2023,2023-01-01,2023-03-31,305.2172241045515,2477215,2.43,72.8,Hold,,Hold
2023-03-28,MSFT,Q1,2023,2023-01-01,2023-03-31,307.5283758494515,1017993,2.43,72.8,Hold,,Hold
2023-03-29,MSFT,Q1,2023,2023-01-01,2023-03-31,308.94110793732494,1300386,2.43,72.8,Hold,,Hold
2023-03-30,MSFT,Q1,2023,2023-01-01,2023-03-31,311.327159239245,2814246,2.43,72.8,Hold,,Hold
2023-03-31,MSFT,Q1,2023,2023-01-01,2023-03-31,311.9187059448888,2382066,2.43,72.8,Hold,,Hold
2023-04-03,MSFT,Q2,2023,2023-04-01,2023-06-30,312.2990151830413,2761939,1.51,145.3,Hold,,Hold
2023-04-04,MSFT,Q2,2023,2023-04-01,2023-06-30,310.2348175372935,3834575,1.51,145.3,Hold,,Hold
2023-04-05,MSFT,Q2,2023,2023-04-01,2023-06-30,309.1850707124067,2489079,1.51,145.3,Hold,,Hold
2023-04-06,MSFT,Q2,2023,2023-04-01,2023-06-30,313.2293692632773,2427398,1.51,145.3,Hold,,Hold
2023-04-07,MSFT,Q2,2023,2023-04-01,2023-06-30,311.803492564707,3233846,1.51,145.3,Hold,,Hold
2023-04-10,MSFT,Q2,2023,2023-04-01,2023-06-30,314.3652077172923,3286018,1.51,145.3,Hold,,Hold
2023-04-11,MSFT,Q2,2023,2023-04-01,2023-06-30,315.2960121478284,4411893,1.51,145.3,Hold,,Hold
2023-04-12,MSFT,Q2,2023,2023-04-01,2023-06-30,318.6237139354341,3644699,1.51,145.3,Hold,,Hold
2023-04-13,MSFT,Q2,2023,2023-04-01,2023-06-30,321.0706231755171,3299807,1.51,145.3,Hold,,Hold
2023-04-14,MSFT,Q2,2023,2023-04-01,2023-06-30,324.24194803813504,2761915,1.51,145.3,Hold,,Hold
2023-04-17,MSFT,Q2,2023,2023-04-01,2023-06-30,327.18801064185135,3107501,1.51,145.3,Hold,,Hold
2023-04-18,MSFT,Q2,2023,2023-04-01,2023-06-30,329.0411267835783,4837607,1.51,145.3,Hold,,Hold
2023-04-19,MSFT,Q2,2023,2023-04-01,2023-06-30,329.28581827650294,3655107,1.51,145.3,Hold,,Hold
2023-04-20,MSFT,Q2,2023,2023-04-01,2023-06-30,332.7191861283364,2429862,1.51,145.3,Hold,,Hold
2023-04-21,MSFT,Q2,2023,2023-04-01,2023-06-30,328.68616916099876,4725100,1.51,145.3,Hold,,Hold
2023-04-24,MSFT,Q2,2023,2023-04-01,2023-06-30,326.99148317442194,2002194,1.51,145.3,Hold,,Hold
2023-04-25,MSFT,Q2,2023,2023-04-01,2023-06-30,322.499250321111,2123524,1.51,145.3,Hold,,Hold
2023-04-26,MSFT,Q2,2023,2023-04-01,2023-06-30,321.9924112269534,3912605,1.51,145.3,Hold,,Hold
2023-04-27,MSFT,Q2,2023,2023-04-01,2023-06-30,320.75759441353273,3380270,1.51,145.3,Hold,,Hold
2023-04-28,MSFT,Q2,2023,2023-04-01,2023-06-30,314.11656232195287,4523947,1.51,145.3,Hold,,Hold
2023-05-01,MSFT,Q2,2023,2023-04-01,2023-06-30,312.4218636193137,2758723,1.51,145.3,Hold,,Hold
2023-05-02,MSFT,Q2,2023,2023-04-01,2023-06-30,310.11401903870996,1944046,1.51,145.3,Hold,,Hold
2023-05-03,MSFT,Q2,2023,2023-04-01,2023-06-30,306.8116512192664,3683099,1.51,145.3,Hold,,Hold
2023-05-04,MSFT,Q2,2023,2023-04-01,2023-06-30,307.0729261696185,3838678,1.51,145.3,Hold,,Hold
2023-05-05,MSFT,Q2,2023,2023-04-01,2023-06-30,307.5817365989811,2558556,1.51,145.3,Hold,,Hold
2023-05-08,MSFT,Q2,2023,2023-04-01,2023-06-30,305.80403633735,1722653,1.51,145.3,Hold,,Hold
2023-05-09,MSFT,Q2,2023,2023-04-01,2023-06-30,309.9642556450757,2691710,1.51,145.3,Hold,,Hold
2023-05-10,MSFT,Q2,2023,2023-04-01,2023-06-30,313.9325311433856,3228394,1.51,145.3,Hold,,Hold
2023-05-11,MSFT,Q2,2023,2023-04-01,2023-06-30,318.14151786396775,2099385,1.51,145.3,Hold,,Hold
2023-05-12,MSFT,Q2,2023,2023-04-01,2023-06-30,324.10548653317994,3758065,1.51,145.3,Hold,,Hold
2023-05-15,MSFT,Q2,2023,2023-04-01,2023-06-30,322.1717976904331,3975767,1.51,145.3,Hold,,Hold
2023-05-16,MSFT,Q2,2023,2023-04-01,2023-06-30,322.0044745053507,1684425,1.51,145.3,Hold,,Hold
2023-05-17,MSFT,Q2,2023,2023-04-01,2023-06-30,315.6833178690482,4384687,1.51,145.3,Hold,,Hold
2023-05-18,MSFT,Q2,2023,2023-04-01,2023-06-30,317.81400337475145,3822909,1.51,145.3,Hold,,Hold
2023-05-19,MSFT,Q2,2023,2023-04-01,2023-06-30,317.65485435220626,2037934,1.51,145.3,Hold,,Hold
2023-05-22,MSFT,Q2,2023,2023-04-01,2023-06-30,314.84516054528916,2889693,1.51,145.3,Hold,,Hold
2023-05-23,MSFT,Q2,2023,2023-04-01,2023-06-30,321.4607683720823,1321529,1.51,145.3,Hold,,Hold
2023-05-24,MSFT,Q2,2023,2023-04-01,2023-06-30,325.4078910511972,1531926,1.51,145.3,Hold,,Hold
2023-05-25,MSFT,Q2,2023,2023-04-01,2023-06-30,322.0673666464123,4463590,1.51,145.3,Hold,,Hold
2023-05-26,MSFT,Q2,2023,2023-04-01,2023-06-30,318.27245511826607,3848187,1.51,145.3,Hold,,Hold
2023-05-29,MSFT,Q2,2023,2023-04-01,2023-06-30,320.511347088571,3101588,1.51,145.3,Hold,,Hold
2023-05-30,MSFT,Q2,2023,2023-04-01,2023-06-30,319.1763153467805,4082621,1.51,145.3,Hold,,Hold
2023-05-31,MSFT,Q2,2023,2023-04-01,2023-06-30,317.2217711033751,2756472,1.51,145.3,Hold,,Hold
2023-06-01,MSFT,Q2,2023,2023-04-01,2023-06-30,317.96992578806356,2466368,1.51,145.3,Hold,,Hold
2023-06-02,MSFT,Q2,2023,2023-04-01,2023-06-30,314.7666484338448,2956839,1.51,145.3,Hold,,Hold
2023-06-05,MSFT,Q2,2023,2023-04-01,2023-06-30,313.43174197684704,3160201,1.51,145.3,Hold,,Hold
2023-06-06,MSFT,Q2,2023,2023-04-01,2023-06-30,313.7771613966822,3565148,1.51,145.3,Hold,,Hold
2023-06-07,MSFT,Q2,2023,2023-04-01,2023-06-30,316.21470215322097,4720413,1.51,145.3,Hold,,Hold
2023-06-08,MSFT,Q2,2023,2023-04-01,2023-06-30,317.46953949811626,4624038,1.51,145.3,Hold,,Hold
2023-06-09,MSFT,Q2,2023,2023-04-01,2023-06-30,317.97378333699845,1985290,1.51,145.3,Hold,,Hold
2023-06-12,MSFT,Q2,2023,2023-04-01,2023-06-30,323.2249803184576,4893034,1.51,145.3,Hold,,Hold
2023-06-13,MSFT,Q2,2023,2023-04-01,2023-06-30,320.63022281503515,2781169,1.51,145.3,Hold,,Hold
2023-06-14,MSFT,Q2,2023,2023-04-01,2023-06-30,315.7015737630479,3839573,1.51,145.3,Hold,,Hold
2023-06-15,MSFT,Q2,2023,2023-04-01,2023-06-30,315.3660469407007,4743354,1.51,145.3,Hold,,Hold
2023-06-16,MSFT,Q2,2023,2023-04-01,2023-06-30,316.0727070726638,4461016,1.51,145.3,Hold,,Hold
2023-06-19,MSFT,Q2,2023,2023-04-01,2023-06-30,312.232834293813,2050264,1.51,145.3,Hold,,Hold
